例如：加利福尼亚州,例如：加利福尼亚州
省份代码,省份代码
例如：US-CA,例如：US-CA
区县（可选）,区县（可选）
区县名称,区县名称
例如：洛杉矶县,例如：洛杉矶县
区县代码,区县代码
例如：US-CA-LA,例如：US-CA-LA
排序（数字越小越靠前）,排序（数字越小越靠前）
影响结账热门位次,影响结账热门位次
请先在上方筛选中选择国家。,请先在上方筛选中选择国家。
正在加载地区…,正在加载地区…
地区加载失败，请稍后重试。,地区加载失败，请稍后重试。
"当前国家暂无地区数据，请先执行 shipping:addresscatalog:import 或手动添加。","当前国家暂无地区数据，请先执行 shipping:addresscatalog:import 或手动添加。"
请先选择国家。,请先选择国家。
请填写要新增的省份名称与代码。,请填写要新增的省份名称与代码。
请填写要新增的区县代码。,请填写要新增的区县代码。
